ID,response_value,name,composer,id,condition,reverse
A3VTOW7WLPTBRR:3GS6S824SR9RVLXOSZTED7DVBC2NW5,3,affect-reverse,chopin,3,reversed,True
A3VTOW7WLPTBRR:3GS6S824SR9RVLXOSZTED7DVBC2NW5,3,expressiveness,chopin,4,reversed,False
A3VTOW7WLPTBRR:3GS6S824SR9RVLXOSZTED7DVBC2NW5,3,coherence-reverse,chopin,5,reversed,True
A3VTOW7WLPTBRR:3GS6S824SR9RVLXOSZTED7DVBC2NW5,0,dynamism-reverse,chopin,6,reversed,True
A3VTOW7WLPTBRR:3GS6S824SR9RVLXOSZTED7DVBC2NW5,3,dynamism,chopin,7,reversed,False
A3VTOW7WLPTBRR:3GS6S824SR9RVLXOSZTED7DVBC2NW5,2,strangeness-reverse,chopin,8,reversed,True
A3VTOW7WLPTBRR:3GS6S824SR9RVLXOSZTED7DVBC2NW5,1,affect,chopin,9,reversed,False
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,3,enjoyment,bach,10,forward,False
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,2,desire-to-own,bach,11,forward,False
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,0,strangeness,bach,0,forward,False
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,2,expressiveness,bach,1,forward,False
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,1,coherence-reverse,bach,2,forward,True
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,0,affect-reverse,bach,3,forward,True
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,0,expressiveness-reverse,bach,4,forward,True
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,1,strangeness-reverse,bach,5,forward,True
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,1,dynamism,bach,6,forward,False
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,3,coherence,bach,7,forward,False
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,3,affect,bach,8,forward,False
A2TVJTQ4VXATE6:3KKG4CDWKJAUXHAAHJ4Q0EZKN8J94W,3,dynamism-reverse,bach,9,forward,True
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,3,enjoyment,chopin,10,forward,False
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,1,desire-to-own,chopin,11,forward,False
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,0,strangeness,chopin,0,forward,False
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,2,affect,chopin,1,forward,False
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,1,affect-reverse,chopin,2,forward,True
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,2,dynamism-reverse,chopin,3,forward,True
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,1,coherence-reverse,chopin,4,forward,True
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,3,dynamism,chopin,5,forward,False
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,1,expressiveness-reverse,chopin,6,forward,True
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,3,strangeness-reverse,chopin,7,forward,True
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,2,coherence,chopin,8,forward,False
A1AKL5YH9NLD2V:3WZ36BJEV4SX2V4XU4JUZS62R73BT4,2,expressiveness,chopin,9,forward,False
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,1,enjoyment,bach,10,forward,False
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,0,desire-to-own,bach,11,forward,False
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,1,expressiveness-reverse,bach,0,forward,True
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,2,affect-reverse,bach,1,forward,True
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,1,coherence,bach,2,forward,False
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,2,affect,bach,3,forward,False
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,3,strangeness,bach,4,forward,False
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,2,dynamism,bach,5,forward,False
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,3,coherence-reverse,bach,6,forward,True
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,1,strangeness-reverse,bach,7,forward,True
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,2,expressiveness,bach,8,forward,False
A3JXAURWDF54DG:36V4Q8R5ZLCGT6G24PF88369JZ8QMU,0,dynamism-reverse,bach,9,forward,True
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,4,enjoyment,bach,10,scrambled,False
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,4,desire-to-own,bach,11,scrambled,False
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,0,strangeness-reverse,bach,0,scrambled,True
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,2,affect-reverse,bach,1,scrambled,True
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,1,strangeness,bach,2,scrambled,False
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,0,expressiveness-reverse,bach,3,scrambled,True
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,2,dynamism,bach,4,scrambled,False
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,4,expressiveness,bach,5,scrambled,False
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,4,coherence,bach,6,scrambled,False
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,1,dynamism-reverse,bach,7,scrambled,True
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,0,coherence-reverse,bach,8,scrambled,True
ALDKDKRBR4LXD:3DYGAII7PMKME9DFW570P704O4JQPQ,1,affect,bach,9,scrambled,False
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,1,enjoyment,bach,10,scrambled,False
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,0,desire-to-own,bach,11,scrambled,False
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,1,dynamism-reverse,bach,0,scrambled,True
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,3,affect,bach,1,scrambled,False
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,0,affect-reverse,bach,2,scrambled,True
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,2,dynamism,bach,3,scrambled,False
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,3,strangeness,bach,4,scrambled,False
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,1,coherence,bach,5,scrambled,False
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,0,expressiveness-reverse,bach,6,scrambled,True
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,0,strangeness-reverse,bach,7,scrambled,True
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,1,expressiveness,bach,8,scrambled,False
AW0MG225VXWCN:34V1S5K3GTD8C4EO07X5XCJYJZP96H,3,coherence-reverse,bach,9,scrambled,True
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,3,enjoyment,chopin,10,reversed,False
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,2,desire-to-own,chopin,11,reversed,False
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,3,affect,chopin,0,reversed,False
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,2,strangeness-reverse,chopin,1,reversed,True
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,1,affect-reverse,chopin,2,reversed,True
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,2,coherence-reverse,chopin,3,reversed,True
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,1,strangeness,chopin,4,reversed,False
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,1,expressiveness-reverse,chopin,5,reversed,True
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,4,expressiveness,chopin,6,reversed,False
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,3,coherence,chopin,7,reversed,False
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,2,dynamism-reverse,chopin,8,reversed,True
A10T740JW5MQDA:3OE22WJIGJ0Z6ELBDR6UZDN3WLBQUM,3,dynamism,chopin,9,reversed,False
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,3,enjoyment,bach,10,reversed,False
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,2,desire-to-own,bach,11,reversed,False
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,0,affect-reverse,bach,0,reversed,True
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,3,expressiveness-reverse,bach,1,reversed,True
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,0,strangeness,bach,2,reversed,False
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,2,dynamism-reverse,bach,3,reversed,True
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,1,expressiveness,bach,4,reversed,False
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,2,coherence,bach,5,reversed,False
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,1,coherence-reverse,bach,6,reversed,True
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,1,affect,bach,7,reversed,False
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,1,strangeness-reverse,bach,8,reversed,True
A52FUUEDGSZT9:3RANCT1ZVGTC28JMU9944OS4ALABUV,2,dynamism,bach,9,reversed,False
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,3,enjoyment,chopin,10,scrambled,False
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,2,desire-to-own,chopin,11,scrambled,False
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,3,coherence,chopin,0,scrambled,False
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,4,affect,chopin,1,scrambled,False
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,1,strangeness-reverse,chopin,2,scrambled,True
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,3,strangeness,chopin,3,scrambled,False
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,3,expressiveness-reverse,chopin,4,scrambled,True
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,1,affect-reverse,chopin,5,scrambled,True
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,1,coherence-reverse,chopin,6,scrambled,True
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,2,expressiveness,chopin,7,scrambled,False
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,0,dynamism-reverse,chopin,8,scrambled,True
ALXZBIM9FIMR5:31LVTDXBL8MWZPDHHS3TDG1PFGKLRO,4,dynamism,chopin,9,scrambled,False
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,3,enjoyment,bach,10,reversed,False
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,2,desire-to-own,bach,11,reversed,False
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,0,strangeness,bach,0,reversed,False
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,3,strangeness-reverse,bach,1,reversed,True
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,0,coherence-reverse,bach,2,reversed,True
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,3,dynamism-reverse,bach,3,reversed,True
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,3,affect,bach,4,reversed,False
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,4,coherence,bach,5,reversed,False
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,2,expressiveness-reverse,bach,6,reversed,True
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,0,dynamism,bach,7,reversed,False
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,0,affect-reverse,bach,8,reversed,True
ALTPINLOVL4HLT:3G5F9DBFOQ9M60B8ZRT5MLXLJ5OVHK,1,expressiveness,bach,9,reversed,False
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,4,enjoyment,chopin,10,scrambled,False
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,3,desire-to-own,chopin,11,scrambled,False
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,3,coherence,chopin,0,scrambled,False
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,1,coherence-reverse,chopin,1,scrambled,True
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,3,expressiveness-reverse,chopin,2,scrambled,True
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,2,affect,chopin,3,scrambled,False
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,4,dynamism,chopin,4,scrambled,False
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,3,strangeness-reverse,chopin,5,scrambled,True
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,3,expressiveness,chopin,6,scrambled,False
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,4,dynamism-reverse,chopin,7,scrambled,True
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,3,strangeness,chopin,8,scrambled,False
A3HAPMZV7CYDY8:3AWETUDC9343BFR2660T73BW7T9IZ0,2,affect-reverse,chopin,9,scrambled,True
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,2,enjoyment,chopin,10,reversed,False
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,2,desire-to-own,chopin,11,reversed,False
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,2,affect-reverse,chopin,0,reversed,True
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,0,expressiveness-reverse,chopin,1,reversed,True
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,3,expressiveness,chopin,2,reversed,False
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,3,dynamism,chopin,3,reversed,False
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,0,strangeness-reverse,chopin,4,reversed,True
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,2,coherence,chopin,5,reversed,False
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,1,affect,chopin,6,reversed,False
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,3,coherence-reverse,chopin,7,reversed,True
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,3,strangeness,chopin,8,reversed,False
A2SJC9VRBGNC58:3M0BCWMB8W8PUC8RP9O5MCD1V1LBWU,1,dynamism-reverse,chopin,9,reversed,True
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,4,enjoyment,bach,10,scrambled,False
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,4,desire-to-own,bach,11,scrambled,False
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,4,affect,bach,0,scrambled,False
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,2,dynamism,bach,1,scrambled,False
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,3,strangeness-reverse,bach,2,scrambled,True
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,4,coherence,bach,3,scrambled,False
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,4,expressiveness,bach,4,scrambled,False
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,2,coherence-reverse,bach,5,scrambled,True
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,0,strangeness,bach,6,scrambled,False
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,0,affect-reverse,bach,7,scrambled,True
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,0,expressiveness-reverse,bach,8,scrambled,True
A1TP0SGMUSJ34B:3I2PTA7R3U6L3IGZJD2STQE5UUDQKP,1,dynamism-reverse,bach,9,scrambled,True
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,4,enjoyment,chopin,10,reversed,False
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,3,desire-to-own,chopin,11,reversed,False
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,0,strangeness,chopin,0,reversed,False
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,0,expressiveness-reverse,chopin,1,reversed,True
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,4,expressiveness,chopin,2,reversed,False
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,2,dynamism-reverse,chopin,3,reversed,True
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,0,affect-reverse,chopin,4,reversed,True
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,3,strangeness-reverse,chopin,5,reversed,True
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,4,coherence,chopin,6,reversed,False
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,4,affect,chopin,7,reversed,False
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,4,dynamism,chopin,8,reversed,False
A3SMP47XOFZHSW:33LK57MYLUHS5TUYBIU7B5HJGRBSZ2,0,coherence-reverse,chopin,9,reversed,True
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,3,enjoyment,bach,10,scrambled,False
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,2,desire-to-own,bach,11,scrambled,False
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,0,expressiveness-reverse,bach,0,scrambled,True
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,3,affect,bach,1,scrambled,False
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,3,expressiveness,bach,2,scrambled,False
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,0,strangeness,bach,3,scrambled,False
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,3,strangeness-reverse,bach,4,scrambled,True
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,2,coherence,bach,5,scrambled,False
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,1,dynamism-reverse,bach,6,scrambled,True
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,3,dynamism,bach,7,scrambled,False
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,0,affect-reverse,bach,8,scrambled,True
A3Q0XAGQ7TD7MP:3LS2AMNW5G24T91EH5UL07VEEZNQO9,2,coherence-reverse,bach,9,scrambled,True
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,3,enjoyment,bach,10,scrambled,False
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,2,desire-to-own,bach,11,scrambled,False
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,1,affect-reverse,bach,0,scrambled,True
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,3,affect,bach,1,scrambled,False
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,0,coherence-reverse,bach,2,scrambled,True
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,3,dynamism-reverse,bach,3,scrambled,True
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,3,dynamism,bach,4,scrambled,False
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,2,strangeness-reverse,bach,5,scrambled,True
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,2,expressiveness-reverse,bach,6,scrambled,True
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,0,strangeness,bach,7,scrambled,False
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,2,expressiveness,bach,8,scrambled,False
A3OXOYNCOPR23H:3Y5140Z9DYS9XBPWJX2RG59IXU2IPF,3,coherence,bach,9,scrambled,False
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,3,enjoyment,chopin,10,forward,False
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,1,desire-to-own,chopin,11,forward,False
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,3,dynamism,chopin,0,forward,False
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,0,coherence-reverse,chopin,1,forward,True
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,2,affect-reverse,chopin,2,forward,True
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,2,dynamism-reverse,chopin,3,forward,True
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,1,affect,chopin,4,forward,False
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,3,coherence,chopin,5,forward,False
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,0,strangeness,chopin,6,forward,False
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,3,expressiveness,chopin,7,forward,False
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,3,strangeness-reverse,chopin,8,forward,True
A27CEAL8PWSAG5:3HL8HNGX46D4VX7Z1009RIWBCYT9FL,0,expressiveness-reverse,chopin,9,forward,True
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,1,enjoyment,bach,10,forward,False
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,0,desire-to-own,bach,11,forward,False
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,3,dynamism-reverse,bach,0,forward,True
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,1,strangeness,bach,1,forward,False
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,2,affect-reverse,bach,2,forward,True
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,3,expressiveness-reverse,bach,3,forward,True
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,1,dynamism,bach,4,forward,False
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,4,strangeness-reverse,bach,5,forward,True
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,2,coherence-reverse,bach,6,forward,True
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,1,coherence,bach,7,forward,False
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,0,expressiveness,bach,8,forward,False
A2PXJTMWGUE5DC:3JV9LGBJWUQDGK70E9P96TRC8CEGO4,0,affect,bach,9,forward,False
A3UV55HC87DO9C:3LRKMWOKB6TZ0UD0H3F1KN4FIXCZ26,3,enjoyment,chopin,10,reversed,False
A3UV55HC87DO9C:3LRKMWOKB6TZ0UD0H3F1KN4FIXCZ26,2,desire-to-own,chopin,11,reversed,False
A3UV55HC87DO9C:3LRKMWOKB6TZ0UD0H3F1KN4FIXCZ26,2,expressiveness-reverse,chopin,0,reversed,True
A3UV55HC87DO9C:3LRKMWOKB6TZ0UD0H3F1KN4FIXCZ26,3,coherence,chopin,1,reversed,False
A3UV55HC87DO9C:3LRKMWOKB6TZ0UD0H3F1KN4FIXCZ26,2,dynamism-reverse,chopin,2,reversed,True
A3UV55HC87DO9C:3LRKMWOKB6TZ0UD0H3F1KN4FIXCZ26,3,dynamism,chopin,3,reversed,False
A3UV55HC87DO9C:3LRKMWOKB6TZ0UD0H3F1KN4FIXCZ26,3,coherence-reverse,chopin,4,reversed,True
A3UV55HC87DO9C:3LRKMWOKB6TZ0UD0H3F1KN4FIXCZ26,2,strangeness,chopin,5,reversed,False
